,grid_id,latitude,longitude
6977,"(130, 174)",39.19140931,-6.150691753
6978,"(130, 177)",39.58109755,-3.004583306
6979,"(130, 177)",39.58109755,-3.004583306
6980,"(130, 180)",39.40144673,-0.554572961
6981,"(130, 180)",39.40144673,-0.554572961
6982,"(130, 197)",39.06813206,16.34735932
6983,"(130, 197)",39.06813206,16.34735932
6984,"(130, 197)",39.0690029,16.3489323
6985,"(130, 197)",39.57860106,16.64029222
6986,"(130, 200)",39.63846942,19.83859086
6987,"(130, 200)",39.64049096,19.83561564
6988,"(130, 201)",39.14468957,20.70319507
6989,"(130, 201)",39.14468957,20.70319507
6990,"(130, 201)",39.64110212,20.88226481
6991,"(130, 201)",39.64110212,20.88226481
6992,"(130, 201)",39.17487507,20.93156801
6993,"(130, 203)",39.35363493,22.90709645
6994,"(130, 203)",39.52992874,22.21768655
6995,"(130, 206)",39.51423464,25.00682689
6996,"(130, 206)",39.91440852,25.2255903
6997,"(130, 207)",39.16944988,26.24288085
6998,"(130, 209)",39.20418977,28.93267464
6999,"(130, 212)",39.59867201,31.07872805
7000,"(130, 213)",39.79515086,32.61750259
7001,"(130, 213)",39.79515086,32.61750259
7002,"(130, 213)",39.79515086,32.61750259
7003,"(130, 220)",39.66583518,39.31617681
7004,"(130, 220)",39.66583518,39.31617681
7005,"(130, 220)",39.66583518,39.31617681
7006,"(130, 221)",39.43804811,40.08199183
7007,"(130, 221)",39.04572251,40.72168906
7008,"(130, 221)",39.04572251,40.72168906
7009,"(130, 221)",39.04572251,40.72168906
7010,"(130, 221)",39.91564738,40.63008854
7011,"(130, 221)",39.04572251,40.72168906
7012,"(130, 222)",39.01377029,41.88232453
7013,"(130, 224)",39.01182885,43.71891526
7014,"(130, 224)",39.57459571,43.26693004
7015,"(130, 224)",39.57459571,43.26693004
7016,"(130, 224)",39.57459928,43.26871796
7017,"(130, 225)",39.28264506,44.84833898
7018,"(130, 225)",39.08792581,44.40586231
7019,"(130, 225)",39.57843361,44.03578249
7020,"(130, 225)",39.28264506,44.84833898
7021,"(130, 227)",39.34570183,46.17537093
7022,"(130, 228)",39.79902177,47.66945672
7023,"(130, 229)",39.84672226,48.0512202
7024,"(130, 235)",39.99952614,54.80809362
7025,"(130, 235)",39.99952614,54.80809362
7026,"(130, 244)",39.9528832,63.65083945
7027,"(130, 244)",39.9528832,63.65083945
7028,"(130, 248)",39.33779267,67.86178501
7029,"(130, 248)",39.33779267,67.86178501
7030,"(130, 248)",39.33693024,67.86097898
7031,"(130, 249)",39.21942956,68.75346686
7032,"(130, 249)",39.21924879,68.75244232
7033,"(130, 249)",39.68774244,68.76918009
7034,"(130, 250)",39.77452235,69.25867726
7035,"(130, 250)",39.71177438,69.13612648
7036,"(130, 250)",39.77452235,69.25867726
7037,"(130, 250)",39.77591477,69.25773787
7038,"(130, 250)",39.77452235,69.25867726
7039,"(130, 250)",39.77591477,69.25773787
7040,"(130, 250)",39.77591477,69.25773787
7041,"(130, 251)",39.17531229,70.41432678
7042,"(130, 251)",39.87314842,70.87310652
7043,"(130, 251)",39.87314842,70.87310652
7044,"(130, 251)",39.1763606,70.41494383
7045,"(130, 252)",39.22882426,71.59511459
7046,"(130, 252)",39.22882426,71.59511459
7047,"(130, 253)",39.53386038,72.24431361
7048,"(130, 253)",39.5335892,72.24333292
7049,"(130, 253)",39.53386038,72.24431361
7050,"(130, 253)",39.53386038,72.24431361
7051,"(130, 254)",39.85186444,73.4518153
7052,"(130, 254)",39.85336593,73.45060804
7053,"(130, 254)",39.85336593,73.45060804
7054,"(130, 287)",39.56718363,106.8829412
7055,"(130, 297)",39.54672665,116.1309498
7056,"(130, 297)",39.54574155,116.1300572
7057,"(130, 297)",39.54672665,116.1309498
7058,"(130, 297)",39.54672665,116.1309498
7059,"(130, 297)",39.54672665,116.1309498
7060,"(130, 297)",39.54672665,116.1309498
7061,"(130, 297)",39.54672665,116.1309498
7062,"(130, 297)",39.54672665,116.1309498
7063,"(130, 297)",39.54574155,116.1300572
7064,"(130, 297)",39.54672665,116.1309498
7065,"(130, 297)",39.54672665,116.1309498
7066,"(130, 297)",39.54672665,116.1309498
7067,"(130, 298)",39.31052006,117.33333
7068,"(130, 298)",39.31040122,117.3330017
7069,"(130, 298)",39.31040122,117.3330017
7070,"(130, 298)",39.31040122,117.3330017
7071,"(130, 298)",39.31040122,117.3330017
7072,"(130, 307)",39.48134558,126.2046339
7073,"(130, 308)",39.42721465,127.1120009
7074,"(130, 321)",39.74813497,140.4078158
7075,"(130, 321)",39.74813497,140.4078158
7076,"(130, 321)",39.74813497,140.4078158
7077,"(130, 321)",39.74813497,140.4078158
7078,"(130, 322)",39.59328729,141.3617768
7079,"(131, 57)",40.69841657,-123.8731865
7080,"(131, 69)",40.66675798,-111.9201533
7081,"(131, 75)",40.6674527,-105.460341
7082,"(131, 75)",40.6674527,-105.460341
7083,"(131, 75)",40.09250037,-105.3564964
7084,"(131, 75)",40.09250037,-105.3564964
7085,"(131, 88)",40.74294887,-92.86968922
7086,"(131, 91)",40.12608097,-89.14771511
7087,"(131, 91)",40.1249162,-89.14846358
7088,"(131, 91)",40.12608097,-89.14771511
7089,"(131, 91)",40.12608097,-89.14771511
7090,"(131, 91)",40.12608097,-89.14771511
7091,"(131, 91)",40.12608097,-89.14771511
7092,"(131, 91)",40.12608097,-89.14771511
7093,"(131, 91)",40.12608097,-89.14771511
7094,"(131, 91)",40.12608097,-89.14771511
7095,"(131, 91)",40.12608097,-89.14771511
7096,"(131, 91)",40.12608097,-89.14771511
7097,"(131, 91)",40.12608097,-89.14771511
7098,"(131, 91)",40.12608097,-89.14771511
7099,"(131, 91)",40.12608097,-89.14771511
7100,"(131, 91)",40.12608097,-89.14771511
7101,"(131, 91)",40.12608097,-89.14771511
7102,"(131, 91)",40.12608097,-89.14771511
7103,"(131, 91)",40.12608097,-89.14771511
7104,"(131, 91)",40.12608097,-89.14771511
7105,"(131, 91)",40.12608097,-89.14771511
7106,"(131, 91)",40.12608097,-89.14771511
7107,"(131, 91)",40.12608097,-89.14771511
7108,"(131, 91)",40.12608097,-89.14771511
7109,"(131, 91)",40.1249162,-89.14846358
7110,"(131, 95)",40.43824876,-85.00652495
7111,"(131, 98)",40.47703457,-82.62697514
7112,"(131, 98)",40.47793932,-82.62871878
7113,"(131, 98)",40.47793932,-82.62871878
7114,"(131, 98)",40.47703457,-82.62697514
7115,"(131, 98)",40.47793932,-82.62871878
7116,"(131, 98)",40.47703457,-82.62697514
7117,"(131, 98)",40.47703457,-82.62697514
7118,"(131, 101)",40.47013083,-79.98190112
7119,"(131, 101)",40.47013083,-79.98190112
7120,"(131, 102)",40.49407544,-78.71448745
7121,"(131, 102)",40.49407544,-78.71448745
7122,"(131, 103)",40.8736106,-77.80002735
7123,"(131, 103)",40.8736106,-77.80002735
7124,"(131, 103)",40.8736106,-77.80002735
7125,"(131, 103)",40.8736106,-77.80002735
7126,"(131, 103)",40.8736106,-77.80002735
7127,"(131, 103)",40.8736106,-77.80002735
7128,"(131, 103)",40.8736106,-77.80002735
7129,"(131, 105)",40.00817124,-75.1354892
7130,"(131, 106)",40.19500732,-74.67233775
7131,"(131, 106)",40.96013562,-74.07460657
7132,"(131, 106)",40.19500732,-74.67233775
7133,"(131, 172)",40.72324964,-8.466224295
7134,"(131, 172)",40.72324964,-8.466224295
7135,"(131, 172)",40.72324964,-8.466224295
7136,"(131, 173)",40.64032635,-7.229893362
7137,"(131, 177)",40.4945324,-3.716326022
7138,"(131, 180)",40.24045917,-0.146359096
7139,"(131, 180)",40.66129948,-0.815462857
7140,"(131, 194)",40.72790604,13.94778294
7141,"(131, 194)",40.74874771,13.88770322
7142,"(131, 195)",40.85043483,14.10398527
7143,"(131, 195)",40.85998593,14.84055422
7144,"(131, 195)",40.85985403,14.83996832
7145,"(131, 195)",40.85985403,14.83996832
7146,"(131, 196)",40.97700999,15.07831076
7147,"(131, 196)",40.97700999,15.07831076
7148,"(131, 196)",40.51582015,15.89147337
7149,"(131, 196)",40.44229008,15.22835417
7150,"(131, 197)",40.98479898,16.62033774
7151,"(131, 200)",40.93124031,19.63420664
7152,"(131, 200)",40.9240448,19.68337768
7153,"(131, 200)",40.60738922,19.59548129
7154,"(131, 201)",40.14184666,20.82416059
7155,"(131, 201)",40.28351239,20.32282456
7156,"(131, 201)",40.62903992,20.09060879
7157,"(131, 201)",40.28351239,20.32282456
7158,"(131, 201)",40.23452944,20.3353701
7159,"(131, 202)",40.04281357,21.36192821
7160,"(131, 203)",40.62066186,22.95199892
7161,"(131, 203)",40.7419207,22.95436502
7162,"(131, 203)",40.74150356,22.95592723
7163,"(131, 203)",40.74150356,22.95592723
7164,"(131, 210)",40.11486665,29.02668797
7165,"(131, 210)",40.85864746,29.89519912
7166,"(131, 211)",40.74136996,30.54039974
7167,"(131, 212)",40.6009786,31.66721148
7168,"(131, 212)",40.89428449,31.2679118
7169,"(131, 214)",40.6359097,33.09340026
7170,"(131, 215)",40.56644471,34.66220729
7171,"(131, 216)",40.69139421,35.72133311
7172,"(131, 218)",40.78732364,37.53635031
7173,"(131, 218)",40.28961729,37.85805571
7174,"(131, 218)",40.78747721,37.53661529
7175,"(131, 219)",40.57571092,38.59119829
7176,"(131, 220)",40.79600978,39.81739572
7177,"(131, 220)",40.49509076,39.21107125
7178,"(131, 220)",40.79600978,39.81739572
7179,"(131, 221)",40.93229575,40.86964327
7180,"(131, 221)",40.62351543,40.28682732
7181,"(131, 221)",40.93171076,40.86805219
7182,"(131, 222)",40.0549636,41.56259218
7183,"(131, 222)",40.0549636,41.56259218
7184,"(131, 223)",40.0382095,42.21032858
7185,"(131, 223)",40.84971276,42.14523942
7186,"(131, 223)",40.0382095,42.21032858
7187,"(131, 224)",40.82721792,43.86986835
7188,"(131, 225)",40.98066093,44.49345282
7189,"(131, 225)",40.17881954,44.53554269
7190,"(131, 225)",40.439915,44.14023706
7191,"(131, 225)",40.1442342,44.02964111
7192,"(131, 226)",40.91141419,45.13013983
7193,"(131, 226)",40.30673032,45.34278678
7194,"(131, 227)",40.45966248,46.0183233
7195,"(131, 228)",40.41042084,47.72448117
7196,"(131, 229)",40.0989535,48.88867245
7197,"(131, 230)",40.31025474,49.76628973
7198,"(131, 230)",40.31334964,49.76416622
7199,"(131, 245)",40.9271974,64.62019704
7200,"(131, 249)",40.1649825,68.8785721
7201,"(131, 251)",40.68349135,70.34420656
7202,"(131, 251)",40.68349135,70.34420656
7203,"(131, 252)",40.4396873,71.26694943
7204,"(131, 253)",40.75059423,72.29591207
7205,"(131, 254)",40.83111421,73.57074979
7206,"(131, 254)",40.13303521,73.22038272
7207,"(131, 254)",40.13251511,73.22026512
7208,"(131, 254)",40.83160017,73.57247048
7209,"(131, 254)",40.34279698,73.04199035
7210,"(131, 254)",40.13251511,73.22026512
7211,"(131, 254)",40.13251511,73.22026512
7212,"(131, 254)",40.83160017,73.57247048
7213,"(131, 297)",40.18379278,116.4105636
7214,"(131, 297)",40.18379278,116.4105636
7215,"(131, 297)",40.1849142,116.4106715
7216,"(131, 297)",40.1849142,116.4106715
7217,"(131, 297)",40.18379278,116.4105636
7218,"(131, 297)",40.18379278,116.4105636
7219,"(131, 297)",40.18379278,116.4105636
7220,"(131, 297)",40.18379278,116.4105636
7221,"(131, 301)",40.62603665,120.1944505
7222,"(131, 306)",40.40753041,125.2209461
7223,"(131, 306)",40.03428457,125.2632727
7224,"(131, 307)",40.78852497,126.5177345
7225,"(131, 307)",40.78852497,126.5177345
7226,"(131, 307)",40.78852497,126.5177345
7227,"(131, 307)",40.14946788,126.1909259
7228,"(131, 308)",40.26742572,127.8015987
7229,"(131, 308)",40.26742572,127.8015987
7230,"(131, 308)",40.26742572,127.8015987
7231,"(131, 321)",40.78369335,140.8295531
7232,"(131, 322)",40.47187543,141.4858276
7233,"(132, 65)",41.14627291,-115.3591629
7234,"(132, 81)",41.5277067,-99.80997475
7235,"(132, 81)",41.5277067,-99.80997475
7236,"(132, 81)",41.5277067,-99.80997475
7237,"(132, 81)",41.52747004,-99.80968656
7238,"(132, 92)",41.85257606,-88.08512367
7239,"(132, 95)",41.09188618,-85.06722323
7240,"(132, 99)",41.11797832,-81.89964228
7241,"(132, 103)",41.7457493,-77.89631291
7242,"(132, 108)",41.62219369,-72.72752356
7243,"(132, 108)",41.62219369,-72.72752356
7244,"(132, 108)",41.62219369,-72.72752356
7245,"(132, 109)",41.67510008,-71.55703715
7246,"(132, 109)",41.67510008,-71.55703715
7247,"(132, 172)",41.87791972,-8.506949995
7248,"(132, 172)",41.22466746,-8.352363615
7249,"(132, 172)",41.18206829,-8.395911942
7250,"(132, 172)",41.22471218,-8.351155629
7251,"(132, 180)",41.52004378,-0.660038204
7252,"(132, 181)",41.08693906,0.818843183
7253,"(132, 181)",41.08693906,0.818843183
7254,"(132, 182)",41.73192735,1.984406402
7255,"(132, 182)",41.79881765,1.529923876
7256,"(132, 190)",41.09138949,9.413225328
7257,"(132, 193)",41.92378099,12.57116657
7258,"(132, 193)",41.97959556,12.76815203
7259,"(132, 193)",41.92378099,12.57116657
7260,"(132, 193)",41.95807556,12.78588215
7261,"(132, 194)",41.615786,13.53779379
7262,"(132, 195)",41.68514318,14.59555073
7263,"(132, 196)",41.68409338,15.01794756
7264,"(132, 200)",41.99127064,19.28675161
7265,"(132, 200)",41.26666599,19.79181058
7266,"(132, 200)",41.62912112,19.71551842
7267,"(132, 200)",41.138081,19.57675165
7268,"(132, 200)",41.80249849,19.84672937
7269,"(132, 200)",41.44733272,19.63037293
7270,"(132, 201)",41.58799308,20.24867822
7271,"(132, 201)",41.58799308,20.24867822
7272,"(132, 201)",41.68032243,20.42457371
7273,"(132, 201)",41.31663139,20.83800342
7274,"(132, 201)",41.67936904,20.42657455
7275,"(132, 202)",41.85846843,21.32266366
7276,"(132, 202)",41.59416837,21.89161187
7277,"(132, 202)",41.02941447,21.28602261
7278,"(132, 202)",41.02941447,21.28602261
7279,"(132, 202)",41.85846843,21.32266366
7280,"(132, 203)",41.37948441,22.23188661
7281,"(132, 203)",41.04123064,22.89915484
7282,"(132, 203)",41.18492167,22.57887995
7283,"(132, 203)",41.97581147,22.39348328
7284,"(132, 203)",41.68416048,22.16391522
7285,"(132, 204)",41.72381513,23.42446586
7286,"(132, 205)",41.6288916,24.66808948
7287,"(132, 206)",41.52704226,25.44147749
7288,"(132, 206)",41.52615945,25.44256668
7289,"(132, 207)",41.4021687,26.38247598
7290,"(132, 208)",41.1119232,27.44539296
7291,"(132, 208)",41.1119232,27.44539296
7292,"(132, 209)",41.14880853,28.84707535
7293,"(132, 209)",41.14895544,28.84721087
7294,"(132, 209)",41.14895544,28.84721087
7295,"(132, 209)",41.05509609,28.89512327
7296,"(132, 209)",41.0689628,28.86466691
7297,"(132, 209)",41.14895544,28.84721087
7298,"(132, 210)",41.00181864,29.11108793
7299,"(132, 213)",41.16608444,32.63269622
7300,"(132, 217)",41.21288436,36.01760857
7301,"(132, 217)",41.21288436,36.01760857
7302,"(132, 222)",41.03269916,41.12437343
7303,"(132, 222)",41.55469737,41.72140099
7304,"(132, 222)",41.10846113,41.81542606
7305,"(132, 223)",41.64801214,42.08094978
7306,"(132, 224)",41.53680082,43.32649953
7307,"(132, 224)",41.50030154,43.20884189
7308,"(132, 225)",41.70147809,44.8336069
7309,"(132, 225)",41.70147809,44.8336069
7310,"(132, 225)",41.49391238,44.50687624
7311,"(132, 225)",41.70147809,44.8336069
7312,"(132, 225)",41.70147809,44.8336069
7313,"(132, 226)",41.75982123,45.78020334
7314,"(132, 227)",41.72728695,46.44658657
7315,"(132, 227)",41.72728695,46.44658657
7316,"(132, 230)",41.01433433,49.06365482
7317,"(132, 242)",41.36164751,61.02678192
7318,"(132, 250)",41.28258514,69.21790634
7319,"(132, 253)",41.57213097,72.45751374
7320,"(132, 253)",41.57213097,72.45751374
7321,"(132, 254)",41.10358388,73.25591359
7322,"(132, 255)",41.24297006,74.7752938
7323,"(132, 256)",41.36755787,75.62144947
7324,"(132, 266)",41.11196232,85.20363342
7325,"(132, 266)",41.11196232,85.20363342
7326,"(132, 266)",41.11196232,85.20363342
7327,"(132, 266)",41.11196232,85.20363342
7328,"(132, 266)",41.11196232,85.20363342
7329,"(132, 266)",41.11196232,85.20363342
7330,"(132, 266)",41.11196232,85.20363342
7331,"(132, 266)",41.11196232,85.20363342
7332,"(132, 266)",41.11196232,85.20363342
7333,"(132, 266)",41.11196232,85.20363342
7334,"(132, 266)",41.11196232,85.20363342
7335,"(132, 266)",41.11196232,85.20363342
7336,"(132, 266)",41.11196232,85.20363342
7337,"(132, 266)",41.11196232,85.20363342
7338,"(132, 266)",41.11196232,85.20363342
7339,"(132, 266)",41.11196232,85.20363342
7340,"(132, 266)",41.11196232,85.20363342
7341,"(132, 266)",41.11196232,85.20363342
7342,"(132, 303)",41.2989153,122.6076547
7343,"(132, 303)",41.2989153,122.6076547
7344,"(132, 303)",41.2989153,122.6076547
7345,"(132, 303)",41.2989153,122.6076547
7346,"(132, 303)",41.2989153,122.6076547
7347,"(132, 303)",41.2989153,122.6076547
7348,"(132, 303)",41.2989153,122.6076547
7349,"(132, 305)",41.22869632,124.565151
7350,"(132, 309)",41.30647872,128.1692837
7351,"(132, 309)",41.30647872,128.1692837
7352,"(133, 59)",42.68865976,-121.6499558
7353,"(133, 87)",42.07736216,-93.5001193
7354,"(133, 87)",42.07736216,-93.5001193
7355,"(133, 87)",42.07736216,-93.5001193
7356,"(133, 87)",42.07736216,-93.5001193
7357,"(133, 87)",42.07736216,-93.5001193
7358,"(133, 87)",42.07736216,-93.5001193
7359,"(133, 87)",42.07736216,-93.5001193
7360,"(133, 87)",42.07607869,-93.5001804
7361,"(133, 88)",42.46920524,-92.30990247
7362,"(133, 88)",42.46920524,-92.30990247
7363,"(133, 91)",42.04441266,-89.32020782
7364,"(133, 95)",42.24483068,-85.53051105
7365,"(133, 98)",42.69450827,-82.93219141
7366,"(133, 98)",42.69450827,-82.93219141
7367,"(133, 98)",42.24663889,-82.91891083
7368,"(133, 99)",42.99410581,-81.45827743
7369,"(133, 102)",42.76116412,-78.73098655
7370,"(133, 102)",42.76116412,-78.73098655
7371,"(133, 105)",42.99223023,-75.64852044
7372,"(133, 105)",42.99223023,-75.64852044
7373,"(133, 105)",42.99223023,-75.64852044
7374,"(133, 105)",42.99223023,-75.64852044
7375,"(133, 105)",42.99223023,-75.64852044
7376,"(133, 105)",42.99223023,-75.64852044
7377,"(133, 105)",42.16098459,-75.81998076
7378,"(133, 105)",42.99223023,-75.64852044
7379,"(133, 105)",42.99223023,-75.64852044
7380,"(133, 105)",42.99223023,-75.64852044
7381,"(133, 110)",42.67270999,-70.95769418
7382,"(133, 173)",42.75671343,-7.911487268
7383,"(133, 173)",42.75671343,-7.911487268
7384,"(133, 175)",42.6199206,-5.839720846
7385,"(133, 177)",42.3690512,-3.586545341
7386,"(133, 178)",42.27507548,-2.517176827
7387,"(133, 179)",42.66802328,-1.647690366
7388,"(133, 180)",42.20284852,-0.07302839
7389,"(133, 180)",42.2024162,-0.072976559
7390,"(133, 182)",42.04370721,1.047648885
7391,"(133, 183)",42.12766436,2.675153959
7392,"(133, 183)",42.59782352,2.518020455
7393,"(133, 183)",42.59782352,2.518020455
7394,"(133, 183)",42.59782352,2.518020455
7395,"(133, 183)",42.7330639,2.772827355
7396,"(133, 190)",42.15147546,9.105593171
7397,"(133, 193)",42.77780521,12.86797903
7398,"(133, 194)",42.22852721,13.85538983
7399,"(133, 194)",42.22852721,13.85538983
7400,"(133, 194)",42.22852721,13.85538983
7401,"(133, 194)",42.3043236,13.49441292
7402,"(133, 194)",42.94319527,13.16456177
7403,"(133, 194)",42.54235193,13.73225423
7404,"(133, 198)",42.83083649,17.83015224
7405,"(133, 198)",42.95425306,17.76396141
7406,"(133, 199)",42.48787122,18.89803693
7407,"(133, 199)",42.48787122,18.89803693
7408,"(133, 199)",42.48787122,18.89803693
7409,"(133, 200)",42.94924445,19.5089352
7410,"(133, 200)",42.33918856,19.55621884
7411,"(133, 200)",42.17724492,19.72026429
7412,"(133, 200)",42.70735326,19.74312508
7413,"(133, 200)",42.02094846,19.4183173
7414,"(133, 200)",42.33918856,19.55621884
7415,"(133, 200)",42.02823791,19.89841417
7416,"(133, 201)",42.19509298,20.24114138
7417,"(133, 201)",42.44107268,20.38351245
7418,"(133, 201)",42.34812098,20.84077391
7419,"(133, 201)",42.9130365,20.79125926
7420,"(133, 201)",42.02520267,20.8845663
7421,"(133, 201)",42.49098048,20.71576225
7422,"(133, 202)",42.02555433,21.57955751
7423,"(133, 202)",42.02555433,21.57955751
7424,"(133, 202)",42.93758313,21.95657893
7425,"(133, 202)",42.02555433,21.57955751
7426,"(133, 202)",42.02555433,21.57955751
7427,"(133, 202)",42.07121858,21.77863872
7428,"(133, 202)",42.01200707,21.5111091
7429,"(133, 202)",42.81511233,21.54953601
7430,"(133, 202)",42.43382881,21.78518614
7431,"(133, 202)",42.02555433,21.57955751
7432,"(133, 202)",42.01200707,21.5111091
7433,"(133, 203)",42.75173459,22.59859645
7434,"(133, 203)",42.61403006,22.85227211
7435,"(133, 204)",42.12982925,23.30902332
7436,"(133, 204)",42.70737841,23.60901815
7437,"(133, 204)",42.28312749,23.75057131
7438,"(133, 204)",42.31083644,23.49207163
7439,"(133, 204)",42.70845242,23.61071672
7440,"(133, 205)",42.25710774,24.82460761
7441,"(133, 205)",42.80758197,24.92701491
7442,"(133, 205)",42.1334036,24.14147835
7443,"(133, 205)",42.73700376,24.29499614
7444,"(133, 206)",42.93107845,25.24759955
7445,"(133, 206)",42.9783043,25.08278058
7446,"(133, 206)",42.05603019,25.56321317
7447,"(133, 207)",42.13070897,26.85432153
7448,"(133, 208)",42.49152856,27.30806167
7449,"(133, 208)",42.49152856,27.30806167
7450,"(133, 208)",42.49184574,27.30690935
7451,"(133, 208)",42.71617021,27.24551704
7452,"(133, 208)",42.49152856,27.30806167
7453,"(133, 223)",42.99751767,42.50053959
7454,"(133, 223)",42.36781248,42.48779086
7455,"(133, 224)",42.62247376,43.53697709
7456,"(133, 224)",42.53255522,43.1062764
7457,"(133, 224)",42.62247376,43.53697709
7458,"(133, 225)",42.10628653,44.00717725
7459,"(133, 225)",42.29324541,44.74455728
7460,"(133, 225)",42.08574827,44.09287873
7461,"(133, 225)",42.59526026,44.51706517
7462,"(133, 225)",42.10628653,44.00717725
7463,"(133, 225)",42.37048698,44.86821099
7464,"(133, 228)",42.98359284,47.45064659
7465,"(133, 250)",42.55855868,69.20317525
7466,"(133, 255)",42.87725496,74.60327382
7467,"(133, 255)",42.87725496,74.60327382
7468,"(133, 256)",42.11543106,75.59874317
7469,"(133, 260)",42.25782603,79.21395613
7470,"(133, 321)",42.5792901,140.9667188
7471,"(133, 322)",42.99594639,141.2604924
7472,"(134, 60)",43.93811973,-120.5544154
7473,"(134, 60)",43.93811973,-120.5544154
7474,"(134, 60)",43.93811973,-120.5544154
7475,"(134, 60)",43.93811973,-120.5544154
7476,"(134, 60)",43.93789206,-120.5538947
7477,"(134, 69)",43.38825553,-111.6141602
7478,"(134, 73)",43.00029144,-107.5509609
7479,"(134, 89)",43.29165529,-91.84317345
7480,"(134, 99)",43.7371263,-81.7036366
7481,"(134, 101)",43.04474852,-79.31033307
7482,"(134, 101)",43.72671182,-79.38882477
7483,"(134, 109)",43.68867741,-71.57812444
7484,"(134, 109)",43.68867741,-71.57812444
7485,"(134, 109)",43.68867741,-71.57812444
7486,"(134, 109)",43.68867741,-71.57812444
7487,"(134, 109)",43.68867741,-71.57812444
7488,"(134, 109)",43.68867741,-71.57812444
7489,"(134, 109)",43.68867741,-71.57812444
7490,"(134, 109)",43.68867741,-71.57812444
7491,"(134, 175)",43.29207437,-5.991202086
7492,"(134, 178)",43.24146242,-2.849765623
7493,"(134, 178)",43.14397342,-2.195093152
7494,"(134, 180)",43.25597707,-0.76126656
7495,"(134, 180)",43.96560127,-0.785020024
7496,"(134, 180)",43.38831461,-0.399620848
7497,"(134, 180)",43.25618886,-0.75996056
7498,"(134, 181)",43.69263354,0.451923147
7499,"(134, 182)",43.36036217,1.17711644
7500,"(134, 183)",43.10446888,2.405914886
7501,"(134, 183)",43.10446888,2.405914886
7502,"(134, 183)",43.10446888,2.405914886
7503,"(134, 184)",43.57851191,3.36758192
7504,"(134, 184)",43.57851191,3.36758192
7505,"(134, 185)",43.99332392,4.180176858
7506,"(134, 185)",43.99332392,4.180176858
7507,"(134, 185)",43.99332392,4.180176858
7508,"(134, 185)",43.99332392,4.180176858
7509,"(134, 186)",43.30080103,5.535179968
7510,"(134, 186)",43.54252671,5.088425826
7511,"(134, 186)",43.54252671,5.088425826
7512,"(134, 187)",43.95687066,6.058617955
7513,"(134, 187)",43.44099501,6.244448898
7514,"(134, 187)",43.95687066,6.058617955
7515,"(134, 187)",43.72974604,6.949749535
7516,"(134, 187)",43.44083413,6.245761952
7517,"(134, 187)",43.44083413,6.245761952
7518,"(134, 187)",43.50296684,6.553613188
7519,"(134, 187)",43.44099501,6.244448898
7520,"(134, 188)",43.93907636,7.116927941
7521,"(134, 188)",43.93840233,7.117554191
7522,"(134, 188)",43.93840233,7.117554191
7523,"(134, 188)",43.93840233,7.117554191
7524,"(134, 191)",43.42148852,10.45372199
7525,"(134, 192)",43.81835833,11.29211122
7526,"(134, 192)",43.44979394,11.12595465
7527,"(134, 192)",43.44979394,11.12595465
7528,"(134, 192)",43.7814361,11.24564436
7529,"(134, 192)",43.44979394,11.12595465
7530,"(134, 193)",43.06698686,12.53357148
7531,"(134, 193)",43.08711524,12.62617111
7532,"(134, 193)",43.2292752,12.7556676
7533,"(134, 194)",43.50561701,13.15400037
7534,"(134, 194)",43.50445628,13.15579399
7535,"(134, 194)",43.36686472,13.10844298
7536,"(134, 198)",43.42989918,17.83350786
7537,"(134, 198)",43.11234123,17.73003834
7538,"(134, 198)",43.66337019,17.68964444
7539,"(134, 198)",43.07422293,17.56799091
7540,"(134, 199)",43.88258541,18.48867726
7541,"(134, 201)",43.31261635,20.61755514
7542,"(134, 201)",43.6653607,20.01357619
7543,"(134, 201)",43.6132964,20.61548001
7544,"(134, 201)",43.88792547,20.01771654
7545,"(134, 202)",43.49327576,21.14862428
7546,"(134, 202)",43.50030281,21.68446741
7547,"(134, 202)",43.20287818,21.84570285
7548,"(134, 203)",43.00158049,22.42946381
7549,"(134, 203)",43.73194857,22.13451523
7550,"(134, 203)",43.23861302,22.29534198
7551,"(134, 204)",43.49667723,23.19236279
7552,"(134, 204)",43.49698514,23.19170743
7553,"(134, 204)",43.77276062,23.95379198
7554,"(134, 204)",43.45460073,23.74490438
7555,"(134, 205)",43.48611722,24.61091854
7556,"(134, 206)",43.25687533,25.96796349
7557,"(134, 207)",43.67017346,26.00117468
7558,"(134, 208)",43.65155804,27.93696862
7559,"(134, 208)",43.65155804,27.93696862
7560,"(134, 208)",43.94616327,27.04492704
7561,"(134, 209)",43.98303023,28.61398897
7562,"(134, 209)",43.83973434,28.55104387
7563,"(134, 220)",43.77897492,39.85434942
7564,"(134, 222)",43.10331962,41.18076901
7565,"(134, 222)",43.75309845,41.84412198
7566,"(134, 224)",43.43547639,43.52664854
7567,"(134, 225)",43.17013332,44.95879842
7568,"(134, 225)",43.05388298,44.3252784
7569,"(134, 225)",43.05388298,44.3252784
7570,"(134, 225)",43.05388298,44.3252784
7571,"(134, 226)",43.26934612,45.79901151
7572,"(134, 226)",43.26934612,45.79901151
7573,"(134, 226)",43.26934612,45.79901151
7574,"(134, 227)",43.03556822,46.87387355
7575,"(134, 227)",43.22901988,46.92429399
7576,"(134, 250)",43.02844263,69.54271638
7577,"(134, 258)",43.64988854,77.36165302
